Timestamp,PV_Power,EV_Power,Battery_Power,V_DC,EV_Voltage,EV_SoC,Demand_Response,V2G,Vg_RMS,Ig_RMS,Frequency,THD,Power_Factor,Active_Power,Reactive_Power
2025-03-15 14:53:43.085,2004.841096905696,-3997.756153797811,-0.38846243611582,80.11480811879818,58.646698776188714,0.005542525748170129,On,On,155.36862202908338,8.90074982626802,50.00807455274855,2.9694086093238004,0.9916516967009303,1370.4617779451182,202.51122568069968
2025-03-15 14:53:43.394,1997.3931943840212,-3997.2948091292797,1.1121264659661625,80.25498992741714,58.633047722771835,0.008603600089394446,On,On,154.6413423750889,8.902499962637874,50.00108387654054,3.0401910719056358,0.986689729419417,1365.2647940999082,188.1588094151835
2025-03-15 14:53:43.710,1997.6672116291325,-4007.396985367805,0.519893616411057,80.14856462814824,58.6420955060489,0.0012029427963497741,On,On,154.9050701160597,8.933770941161326,49.99506482149748,2.985509162080025,0.9901753428719416,1399.492729287616,194.39810058223574
2025-03-15 14:53:44.014,2001.7590626411575,-4003.0319336545017,-1.5389349252909836,80.09805887810971,58.70973581214111,0.0022139921773231264,On,On,154.66389307312994,8.990669996485707,50.00710767035021,3.0396959748402774,0.9894760686334271,1368.4568010390074,202.6910902187041
2025-03-15 14:53:44.338,1998.2391624000934,-4002.952697111817,-0.7512186109858208,80.2133140560933,58.664678969555624,0.0002840796222267661,On,On,155.10380192323754,9.099459088414541,50.009988694624525,2.9811015658528977,0.9887141559642717,1361.8159791944381,193.85251060886512
2025-03-15 14:53:44.639,1995.5825065987467,-4008.5696606271176,-0.9433571754668004,80.13192980268309,58.703094092774556,0.007809742993579977,On,On,155.12396568592092,8.960791758376208,50.00093764718387,2.998958143785031,0.99227445033764,1368.0769938823387,193.05250019456588
2025-03-15 14:53:44.953,2004.2204406443598,-4009.87940716639,0.8914126191127183,80.2603852258015,58.68414671810649,0.0006352820099473633,On,On,154.99356987464353,8.96186213012829,50.006709240607066,2.9784753244225657,0.9871381465348944,1385.6532851103484,189.86897991433298
2025-03-15 14:53:45.266,2004.4719101183803,-4000.486791141928,-1.0072773049204655,80.2139196323209,58.70059150278624,0.0005841021863963358,On,On,154.52393088741746,8.948993069402265,50.00840052150712,2.9693812723936,0.9866045572579436,1382.7351048520309,192.07215254433424
2025-03-15 14:53:45.585,1995.9501257956238,-3997.4450185374044,-0.7465122614580189,80.23421156595728,58.619817259143346,0.0045183969622176875,On,On,-0.15166699626081326,-0.04486409164174765,-0.009661818901159533,0.026901773264270235,0.0042069082817046835,-2.7313571097986156,-1.4036771400478827
2025-03-15 14:53:45.891,1996.1224983914512,-3992.7970330355015,-0.6475852720062041,80.14710303540839,58.63827355561243,0.0002546414605342529,On,On,-0.3494483213820251,0.004236818901561731,-0.004233806557227749,-0.03141378736308196,0.0033552094216037177,14.030586898898825,0.5302662321324902
2025-03-15 14:53:46.208,1995.5005901542022,-4007.643944981582,1.0580277092344779,80.20265928955142,58.68085962832772,0.0009754983181669264,On,On,0.14511676634744775,-0.03222756490531431,0.006845488439323312,0.018141264229755677,-0.00290128326367486,13.24038933843164,-0.1328763597307372
2025-03-15 14:53:46.515,2001.710812676368,-4002.6692436895746,-0.8291121771755958,80.09197704822728,58.6390735642506,0.0066002347304085305,On,On,-0.47409004765775964,-0.06539683537296026,-0.0003709608578029884,0.0325021821218162,-0.0047027482344896825,-6.875770315301253,3.6524447381469187
2025-03-15 14:53:46.835,1996.002587808764,-4004.3561748859274,-1.8967898618190602,80.18189695372789,58.64860855851837,0.0062073112012839176,On,On,0.3505810655231697,0.05462111332769498,0.007482763080986046,0.012873379467940621,0.0037302858785601854,2.178890765249051,-2.679244529573035
2025-03-15 14:53:47.145,1995.0752378188822,-3993.705415876558,0.7583688179001835,80.28239014635521,58.70161745993138,0.004918476088142999,On,On,-0.18583458062377545,0.06849022850529671,0.005755167527644588,0.020447316040662425,-0.004412508810751342,12.17651138014564,-8.582367819799082
2025-03-15 14:53:47.458,2004.5604030767824,-4004.620976553008,-0.8398681260253538,80.16517017678511,58.67928858148706,0.002419339859033467,On,On,0.4514893495962521,-0.011713561795795635,-0.000797973535812296,0.04649934764069791,-0.002554046266284895,17.621516879708373,-0.7827936199544006
2025-03-15 14:53:47.764,2004.9873435553288,-3994.2009863342564,0.1275957451361931,80.24520791919001,58.63251024961005,0.0038012466855264007,On,On,0.05047024152367985,-0.034187514903127866,-0.007722795378566573,-0.009268708550171513,-0.0049496010060434805,7.7068669400456535,4.179816963230627
2025-03-15 14:53:48.083,2003.1206717940358,-4001.1647652285596,0.11297781603761115,80.2236699496274,58.61527813536065,0.009541222318963665,On,On,0.3821150342204255,0.0884174305663401,-0.004843927243355178,0.01783236130238386,0.004928254428194092,-2.1938260985299536,7.248966562417213
2025-03-15 14:53:48.390,4.685531984682488,-5.645905460851766,1.9855174645611884,80.24721847176595,58.63789488229731,0.0052355765651771495,On,On,-0.45512642321651753,-0.0036225705077769232,0.0006856121918129583,0.0061562759469174985,0.001834917596912987,15.059909683407788,-3.179714605768731
2025-03-15 14:53:48.709,-1.8334155973743305,5.859514407866865,0.9250769858624572,80.26487040085162,58.647703058535036,0.008374256350401003,On,On,0.39640392837340643,0.047432201607339214,-0.004807697400413236,-0.005842841467529246,0.003932791678172739,0.16264667893007712,2.856967879098189
2025-03-15 14:53:49.016,4.151258745225675,-5.2951214980020715,-0.26175958371578867,80.27285514085594,58.61253064189229,0.006224635777588558,On,On,-0.04356279953021569,0.03174612504242172,0.005928616039302325,0.012249673569984444,0.0031171643711682415,6.358248991585068,2.280009816511246
2025-03-15 14:53:49.345,-4.024702828629428,2.3349838922403965,-0.38586425858930884,80.13319125906852,-0.027768523275530012,0.002236738402394639,On,On,0.1281837041921674,0.09423555489223856,-0.008026413391178246,0.022149364756471376,-0.0012501119995378652,12.837826633412007,-2.069242220092507
2025-03-15 14:53:49.645,4.393329970058154,9.954251484511747,0.09232290537759802,80.1038725391453,-0.011333473474643196,0.005552675637628509,On,On,-0.44769358594525577,0.07793364715567294,0.0012756749818939855,-0.03921298347060658,0.0024775914764729335,-14.13460570009378,2.632887668907655
2025-03-15 14:53:49.951,3.9326260692618416,6.648406912633952,0.6094797653079262,80.25987642702933,-0.012011327492873036,0.0009741364458026369,On,On,-0.021451577162392432,0.0380296253274339,-0.009868154908500782,0.042843433921439564,0.0022028480892708592,-8.094319726555174,-8.94202460259066
