Timestamp,PV_Power,EV_Power,Battery_Power,V_DC,EV_Voltage,EV_SoC,Demand_Response,V2G,Vg_RMS,Ig_RMS,Frequency,THD,Power_Factor,Active_Power,Reactive_Power
2025-03-15 13:04:38.616,1995.2068037905271,-3993.3282314968483,-0.28394146692760946,80.2868796152892,58.62605228806935,0.0005241338028334996,On,On,154.89978827028082,9.088459271625004,49.99996081683084,3.0329103689641808,0.9889795481818436,1381.2843600588153,194.50574908400932
2025-03-15 13:04:38.930,2003.6342255777365,-4008.1913104076953,0.8620002375263831,80.22557558694811,58.66414394335004,0.00910404100551936,On,On,154.8190479584322,9.033921584121325,50.007130181681944,2.9567696692076026,0.9922130954980745,1379.2696050577954,193.30366792014297
2025-03-15 13:04:39.233,2001.4568577937018,-3992.4163824762495,-1.0250514042339351,80.11091281588297,58.64580381658074,0.006445319260954488,On,On,154.9119542388801,9.059960273443144,49.994221827773316,2.971918635855085,0.9900966946046412,1392.573467631641,203.7269022282636
2025-03-15 13:04:39.548,1998.3317523428009,-4000.759468561563,-1.183662716570666,80.13356535430613,58.686650572319245,0.000842292029399172,On,On,155.44524050811546,9.076631875188854,50.004896814661265,2.9675058349949994,0.9883585600921212,1397.0962668053244,193.4296731370645
2025-03-15 13:04:39.866,2000.9782794282735,-4006.6183213776394,-1.7057634370251606,80.25701409957374,58.612829657142726,0.0025834999691968876,On,On,155.33234073668606,9.070205176032829,49.99741686950083,3.0203743553764624,0.9900666001397335,1374.4031403010738,199.00608737745875
2025-03-15 13:04:40.172,1997.6582314892833,-3996.7885451235534,0.411533479037987,80.27038845269023,58.6726973278811,0.007772655509848631,On,On,154.78466527572377,8.90841434601752,50.00914234657382,2.960927206058308,0.9902826612208082,1388.6584840236019,193.28608301723597
2025-03-15 13:04:40.486,1999.3688527789664,-4004.0113793882633,-0.20944740018327312,80.26454053622369,58.672415085421775,0.0008847904291013831,On,On,155.02899708476144,8.901555778645728,49.99351885638056,2.9613264409974533,0.9860673352319608,1392.7599995635455,188.28752316941976
2025-03-15 13:04:40.806,1999.9035084666023,-4006.55726713792,-0.4353056646549551,80.1224966920551,58.62079935292607,0.0011232888391923567,On,On,154.99586381693288,8.935466375979612,50.00213720050819,2.954894944990476,0.9884112092970073,1388.741127236727,206.01359892182649
2025-03-15 13:04:41.106,1995.3006649745914,-3990.630186181891,-0.9769186030210308,80.26356490804413,58.66562873081088,0.0021818310675732755,On,On,154.6438953215407,8.938934339694326,49.997324449449906,2.9934942496021124,0.987185673453687,1373.8530757121007,199.80349231006002
2025-03-15 13:04:41.435,1996.9386585977538,-3994.564836542634,0.8991686182921725,80.19027459359921,58.63483719931199,0.00891692625707077,On,On,154.54959826577507,9.056041446951623,50.00917563686226,3.01980905452873,0.988130799025012,1395.7408259660472,188.6233534304997
2025-03-15 13:04:41.742,2003.0039272900035,-3990.335781848664,-1.4263404016462373,80.1215231161828,58.66888981973647,0.0058984245723324325,On,On,154.53382349398896,9.098547493482284,50.002700055992676,2.962658342051916,0.9894091843727991,1392.5272087891863,203.50238741456238
2025-03-15 13:04:42.052,1998.2572872026385,-3995.4318694003828,1.409306403471771,80.2783259521105,58.694839902617055,0.007178251753530852,On,On,155.15578358341116,8.948362388714417,49.996574915226596,3.0454675101759734,0.9869236626891086,1394.9831768573256,198.78682047288055
