Timestamp,PV_Power,EV_Power,Battery_Power,V_DC,EV_Voltage,EV_SoC,Demand_Response,V2G,Vg_RMS,Ig_RMS,Frequency,THD,Power_Factor,Active_Power,Reactive_Power
2025-03-15 00:51:01.087,2001.6011552254363,-4004.427918756291,-1.6712626146259488,80.17164898033398,58.63676609959312,0.0066864327493905105,On,On,154.71527634703455,8.964348187735686,49.9903929071035,2.979199420437015,0.9885389723362034,1389.051101255869,203.53506673267412
2025-03-15 00:51:01.396,1996.2917371965598,-4008.3333086804523,1.9429616057113974,80.18259919164515,58.6866149455087,0.0057230336068209665,On,On,154.87915961175648,9.011317939664053,49.99855535247896,3.0299060797966866,0.9877577250272301,1379.0072707173679,197.31533671023377
2025-03-15 00:51:01.704,1998.7207189500673,-4000.614130388625,0.3525817190182403,80.24444193272441,58.69544117068683,0.005590254816659739,On,On,155.02351329400105,9.079631722896895,49.99649637899071,2.975433009686661,0.9918514543514326,1381.181113255508,200.1854330094685
2025-03-15 00:51:02.021,2002.2688969417613,-3996.6694844775634,1.09684866082404,80.10818910103781,58.70925098688901,0.0050292570785504835,On,On,155.24323800627914,8.911145717793298,50.002179117236665,3.000524684941329,0.9938361491993,1386.5031035163563,197.6788454038572
2025-03-15 00:51:02.340,2004.0296424934681,-4008.5794964592974,-1.3869836772382493,80.10659189640506,58.63233900007479,0.000515735537652372,On,On,154.68182580287524,8.933811057853095,49.99142674638403,3.0433033935353033,0.9869881276695828,1394.9844221765707,202.7730362695508
2025-03-15 00:51:02.643,2001.4603882698682,-4006.5992515310304,-0.20760871237679224,80.1328384420406,58.6243675122879,0.004336594470147649,On,On,155.06028486380333,9.019270219571622,50.00480587452905,3.0273695058014556,0.9904281241455384,1363.3553740129055,204.98031161759147
2025-03-15 00:51:02.964,2001.4945778993642,-4001.454638309355,1.099571501087699,80.14469241678458,58.63309790832338,0.007679086325693153,On,On,154.85311392606653,9.051318512083377,49.99784736845913,3.0258716336171223,0.9949924936694357,1396.6193482612268,198.1115444208685
2025-03-15 00:51:03.267,1999.5104479944666,-4004.309063980392,-1.6262714928348556,80.20543930621633,58.682507125023584,0.009610793655527194,On,On,155.35351955817413,9.004815255772783,50.00123003777478,3.008586790567336,0.9913651158984653,1397.77504570626,192.66155878083134
2025-03-15 00:51:03.590,1998.4525433176873,-3998.8583931767316,-1.8505165970913615,80.15895114136627,58.651204782856006,0.0031465858848275284,On,On,155.45918668275428,9.03459106018763,49.99842537806245,3.0374570890187442,0.9940106719369314,1383.0158556175538,197.0033772352331
2025-03-15 00:51:03.894,1999.9204157075512,-3996.4329079765066,-1.0745885675659284,80.27902241496555,58.625700457978,0.008763063006886136,On,On,154.97920887851444,9.056562112570637,49.99277380066112,3.0311584121734465,0.9862778907120184,1382.5388698618826,194.19479065156287
2025-03-15 00:51:04.212,2004.9893254321214,-4000.3424162883853,0.8225160037579031,80.15427335905987,58.66149403082199,0.00785857273694928,On,On,155.00957326761156,8.95467877990932,50.00817724244502,2.9503567033305496,0.9877937204346994,1389.5560825303482,200.56405126465688
2025-03-15 00:51:04.544,2001.639398524937,-3992.1402624750076,1.2954547319159242,80.21185544464088,58.63892116386997,0.00354923962908284,On,On,154.95670965860216,8.90553338125467,49.99743681861792,3.038591528531282,0.9906386040658769,1397.1017053040857,188.52676075901854
2025-03-15 00:51:04.829,2002.1927711474634,-4003.8322632204877,-1.6704020678500586,80.10748248945718,58.67130378153076,0.00854311603738597,On,On,155.0089239625463,8.988392631150745,49.99415146688199,3.047375780571999,0.9900224015274177,1389.1807159041348,195.87080344788131
